,Id,Locality,Type,SubType,Sale_Type,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool,Muniplicity,Region
202,20314428,Loppem,House,house,Private,430000,4,227,0,0,0,1,0,0,0,227,717,To be done up,4,1,West-Vlaanderen,Wallonia
203,20314422,Gent,Apartment,apartment-block,Private,875000,8,298,0,0,0,0,0,0,0,298,189,Not Known,2,1,Oost-Vlaanderen,Brussel
204,20314419,Antwerpen,Apartment,apartment,Private,255000,1,55,0,0,0,0,0,0,0,55,0,Good,2,0,Antwerpen,Falnders
205,20314419,Antwerpen,Apartment,apartment,Private,255000,1,55,0,0,0,0,0,0,0,55,0,Good,2,0,Antwerpen,Falnders
206,20314419,Antwerpen,Apartment,apartment,Private,255000,1,55,0,0,0,0,0,0,0,55,0,Good,2,0,Antwerpen,Falnders
207,20314419,Antwerpen,Apartment,apartment,Private,255000,1,55,0,0,0,0,0,0,0,55,0,Good,2,0,Antwerpen,Falnders
208,20314419,Antwerpen,Apartment,apartment,Private,255000,1,55,0,0,0,0,0,0,0,55,0,Good,2,0,Antwerpen,Falnders
209,20314419,Antwerpen,Apartment,apartment,Private,255000,1,55,0,0,0,0,0,0,0,55,0,Good,2,0,Antwerpen,Falnders
210,20314419,Antwerpen,Apartment,apartment,Private,255000,1,55,0,0,0,0,0,0,0,55,0,Good,2,0,Antwerpen,Falnders
211,20314418,Antwerpen,Apartment,apartment,Private,219000,2,90,0,0,0,1,0,0,0,90,0,Not Known,0,0,Antwerpen,Falnders
212,20314418,Antwerpen,Apartment,apartment,Private,219000,2,90,0,0,0,1,0,0,0,90,0,Not Known,0,0,Antwerpen,Falnders
213,20314418,Antwerpen,Apartment,apartment,Private,219000,2,90,0,0,0,1,0,0,0,90,0,Not Known,0,0,Antwerpen,Falnders
214,20314418,Antwerpen,Apartment,apartment,Private,219000,2,90,0,0,0,1,0,0,0,90,0,Not Known,0,0,Antwerpen,Falnders
215,20314418,Antwerpen,Apartment,apartment,Private,219000,2,90,0,0,0,1,0,0,0,90,0,Not Known,0,0,Antwerpen,Falnders
216,20314418,Antwerpen,Apartment,apartment,Private,219000,2,90,0,0,0,1,0,0,0,90,0,Not Known,0,0,Antwerpen,Falnders
217,20314418,Antwerpen,Apartment,apartment,Private,219000,2,90,0,0,0,1,0,0,0,90,0,Not Known,0,0,Antwerpen,Falnders
218,20314416,Bovekerke,House,house,Private,387000,2,99,0,0,0,0,0,0,0,99,2880,To renovate,4,0,West-Vlaanderen,Wallonia
219,20314415,Adinkerke,Apartment,apartment,Private,439000,3,132,1,1,0,1,4,0,0,136,0,Good,4,0,West-Vlaanderen,Wallonia
220,20314413,Saint-ghislain,Other,triplex,Private,250000,3,170,0,0,0,1,18,0,0,188,0,As new,3,0,Henegouwen,Falnders
221,20314409,Grandrieu,House,house,Private,95000,2,51,0,0,0,1,11,0,0,62,240,Not Known,4,0,Henegouwen,Falnders
222,20314407,Bassevelde,House,house,Private,495000,3,120,0,0,0,0,0,0,0,120,318,As new,3,0,Oost-Vlaanderen,Brussel
223,20314406,Aalst,House,house,Private,349000,3,309,0,0,0,0,0,1,1236,1545,1419,As new,3,0,Limburg,Falnders
224,20314406,Aalst,House,house,Private,349000,3,309,0,0,0,0,0,1,1236,1545,1419,As new,3,0,Oost-Vlaanderen,Brussel
225,20314400,Brugge,Apartment,apartment-block,Private,339000,0,0,0,0,0,0,0,0,0,0,100,To renovate,0,0,West-Vlaanderen,Wallonia
226,20314399,Brugge,House,house,Private,339000,2,0,0,0,0,1,0,0,0,0,100,To renovate,4,0,West-Vlaanderen,Wallonia
227,20314398,Wijnegem,Apartment,apartment,Private,190000,2,86,0,0,0,0,0,0,0,86,0,To be done up,3,0,Antwerpen,Falnders
228,20314394,Bouffioulx,House,house,Private,185000,3,200,0,0,0,1,0,0,0,200,389,To renovate,3,0,Henegouwen,Falnders
229,20314390,Knokke,Apartment,apartment,Private,399000,0,40,0,0,0,0,0,0,0,40,0,Good,0,0,West-Vlaanderen,Wallonia
230,20314389,Knokke,Apartment,duplex,Private,895000,2,131,0,0,0,0,0,0,0,131,0,Good,0,0,West-Vlaanderen,Wallonia
231,20314388,Dorinne,House,house,Private,395000,3,148,1,0,0,1,0,0,0,148,675,Not Known,3,0,Namen,Brussel
232,20314387,Saint-ghislain,House,town-house,Private,250000,3,170,0,0,0,1,18,0,0,188,70,As new,3,1,Henegouwen,Falnders
233,20314384,Blaasveld,House,house,Private,249000,3,161,0,0,0,1,0,0,0,161,459,Good,0,0,Antwerpen,Falnders
234,20314382,Afsnee,Apartment,apartment,Private,355000,2,91,1,0,0,1,14,0,0,105,0,Good,0,0,Oost-Vlaanderen,Brussel
235,20314380,Blaasveld,House,house,Private,249000,5,162,0,0,0,1,0,0,0,162,205,Good,0,0,Antwerpen,Falnders
236,20314379,Antwerpen,Apartment,apartment,Private,219000,2,85,1,0,0,1,7,0,0,92,0,Just renovated,0,0,Antwerpen,Falnders
237,20314379,Antwerpen,Apartment,apartment,Private,219000,2,85,1,0,0,1,7,0,0,92,0,Just renovated,0,0,Antwerpen,Falnders
238,20314379,Antwerpen,Apartment,apartment,Private,219000,2,85,1,0,0,1,7,0,0,92,0,Just renovated,0,0,Antwerpen,Falnders
239,20314379,Antwerpen,Apartment,apartment,Private,219000,2,85,1,0,0,1,7,0,0,92,0,Just renovated,0,0,Antwerpen,Falnders
240,20314379,Antwerpen,Apartment,apartment,Private,219000,2,85,1,0,0,1,7,0,0,92,0,Just renovated,0,0,Antwerpen,Falnders
241,20314379,Antwerpen,Apartment,apartment,Private,219000,2,85,1,0,0,1,7,0,0,92,0,Just renovated,0,0,Antwerpen,Falnders
242,20314379,Antwerpen,Apartment,apartment,Private,219000,2,85,1,0,0,1,7,0,0,92,0,Just renovated,0,0,Antwerpen,Falnders
243,20314375,Gent,Apartment,apartment,Private,235000,1,57,1,0,0,1,10,0,0,67,0,Good,0,0,Oost-Vlaanderen,Brussel
244,20314374,Turnhout,House,house,Private,379000,3,150,0,0,0,1,0,0,0,150,297,Good,3,0,Antwerpen,Falnders
245,20314373,Nieuwpoort,House,house,Private,439000,4,239,1,0,0,1,0,0,0,239,210,Just renovated,0,0,West-Vlaanderen,Wallonia
246,20314371,Nieuwrode,House,house,Private,879500,4,407,1,0,0,1,0,0,0,407,4200,Not Known,4,0,Vlaams-Brabant,Brussel
247,20314369,Aalst,Apartment,apartment,Private,274900,2,87,1,0,0,1,8,0,0,95,0,Not Known,0,0,Limburg,Falnders
248,20314369,Aalst,Apartment,apartment,Private,274900,2,87,1,0,0,1,8,0,0,95,0,Not Known,0,0,Oost-Vlaanderen,Brussel
249,20314366,Gouy-Lez-Piéton,House,house,Private,80000,2,90,1,0,0,0,0,0,0,90,0,To be done up,2,1,Henegouwen,Falnders
250,20314360,Afsnee,Apartment,apartment,Private,390000,2,96,1,0,0,1,16,0,0,112,0,Good,0,0,Oost-Vlaanderen,Brussel
251,20314357,Horrues,House,house,Private,160000,4,171,1,0,0,0,0,1,540,711,641,Good,3,0,Henegouwen,Falnders
252,20314314,Dolembreux,Other,chalet,Private,84000,2,34,0,0,0,1,0,0,0,34,183,Good,4,0,Luik,Wallonia
253,20314291,Afsnee,Apartment,apartment,Private,355000,3,101,1,0,0,1,13,0,0,114,0,Good,0,0,Oost-Vlaanderen,Brussel
254,20314290,Afsnee,Apartment,apartment,Private,365000,3,101,1,0,0,1,13,0,0,114,0,Good,0,0,Oost-Vlaanderen,Brussel
255,20314284,Gent,Apartment,apartment,Private,400000,3,111,1,0,0,1,27,0,0,138,0,Good,0,0,Oost-Vlaanderen,Brussel
256,20314270,Mariakerke,House,house,Private,300000,4,307,1,0,0,0,0,1,225,532,425,To renovate,2,1,Oost-Vlaanderen,Brussel
257,20314220,De Haan,Apartment,apartment,Private,89000,1,32,0,0,0,0,0,0,0,32,0,As new,0,0,West-Vlaanderen,Wallonia
258,20314115,Sint-Andries,Apartment,apartment,Private,169900,1,75,0,0,0,0,0,0,0,75,0,As new,0,0,West-Vlaanderen,Wallonia
259,20314064,Afsnee,Apartment,apartment,Private,370000,2,100,1,0,0,1,10,0,0,110,0,Good,0,0,Oost-Vlaanderen,Brussel
260,20314063,De Haan,Apartment,ground-floor,Private,87000,1,32,0,0,0,0,0,0,0,32,0,As new,0,0,West-Vlaanderen,Wallonia
261,20313980,Nieuwkerken-Waas,House,house,Private,269000,3,133,0,0,0,0,0,0,0,133,140,Good,0,0,Oost-Vlaanderen,Brussel
262,20313972,Deerlijk,House,house,Private,349000,3,231,0,0,0,0,0,0,0,231,557,Not Known,3,0,West-Vlaanderen,Wallonia
263,20313971,Kortrijk,House,house,Private,259000,3,146,0,0,0,0,0,0,0,146,60,Not Known,2,0,West-Vlaanderen,Wallonia
264,20313968,De Haan,Apartment,ground-floor,Private,415000,2,72,0,0,0,1,0,0,0,72,0,Good,0,0,West-Vlaanderen,Wallonia
265,20313967,Welkenraedt,Apartment,apartment,Private,175000,2,0,0,0,0,0,0,0,0,0,0,Good,3,0,Luik,Wallonia
266,20313957,Court-saint-etienne,House,house,Private,245000,4,125,0,0,0,1,0,0,0,125,320,To renovate,4,0,Waals-Brabant,Wallonia
267,20313954,Chaineux,House,house,Private,980000,3,867,0,0,0,0,0,0,0,867,0,Good,4,1,Luik,Wallonia
268,20313949,Anseremme,House,house,Private,200000,4,218,1,0,0,1,15,0,0,233,190,To be done up,2,0,Namen,Brussel
269,20313948,Harsin,House,house,Private,287000,3,0,0,0,1,0,0,0,0,0,0,To be done up,0,0,Luxemburg,Brussel
270,20313933,Barvaux-Sur-Ourthe,House,house,Private,240000,2,58,1,0,0,1,41,0,0,99,1053,Good,4,0,Luxemburg,Brussel
271,20313932,Antwerpen,Apartment,apartment,Private,379000,2,84,1,0,0,1,20,0,0,104,0,As new,0,1,Antwerpen,Falnders
272,20313932,Antwerpen,Apartment,apartment,Private,379000,2,84,1,0,0,1,20,0,0,104,0,As new,0,1,Antwerpen,Falnders
273,20313932,Antwerpen,Apartment,apartment,Private,379000,2,84,1,0,0,1,20,0,0,104,0,As new,0,1,Antwerpen,Falnders
274,20313932,Antwerpen,Apartment,apartment,Private,379000,2,84,1,0,0,1,20,0,0,104,0,As new,0,1,Antwerpen,Falnders
275,20313932,Antwerpen,Apartment,apartment,Private,379000,2,84,1,0,0,1,20,0,0,104,0,As new,0,1,Antwerpen,Falnders
276,20313932,Antwerpen,Apartment,apartment,Private,379000,2,84,1,0,0,1,20,0,0,104,0,As new,0,1,Antwerpen,Falnders
277,20313932,Antwerpen,Apartment,apartment,Private,379000,2,84,1,0,0,1,20,0,0,104,0,As new,0,1,Antwerpen,Falnders
278,20313919,Groot-Bijgaarden,House,house,Private,589000,3,200,0,0,0,1,19,1,500,719,0,Not Known,3,0,Vlaams-Brabant,Brussel
279,20313918,Sint-agatha-berchem,Apartment,apartment-block,Private,989000,4,288,1,0,0,1,25,1,130,443,296,As new,2,0,Brussel,Falnders
280,20313915,Kapelle-op-den-bos,House,house,Private,625000,4,250,1,0,0,1,0,0,0,250,2548,To be done up,4,0,Vlaams-Brabant,Brussel
281,20313913,Damme,House,house,Private,497969,3,203,0,0,0,0,0,0,0,203,621,Not Known,3,0,West-Vlaanderen,Wallonia
282,20313905,Ans,House,house,Private,199000,3,165,0,0,0,0,0,0,0,165,330,Good,3,0,Luik,Wallonia
283,20313901,Beez,House,house,Private,339000,3,0,1,0,0,1,0,0,0,0,357,To be done up,4,0,Namen,Brussel
284,20313900,Luingne,House,house,Private,219900,2,74,0,0,0,0,0,1,170,244,315,Not Known,4,0,Henegouwen,Falnders
285,20313895,Malle,House,villa,Private,949000,4,280,1,0,1,1,1,1,3000,3281,3300,Good,4,1,Antwerpen,Falnders
286,20313891,Lommel,House,house,Private,599000,5,376,0,0,0,1,0,0,0,376,2659,Good,4,0,Limburg,Falnders
287,20313886,Bressoux,House,house,Private,199000,2,155,1,0,0,1,12,1,70,237,200,Good,2,1,Luik,Wallonia
288,20313885,Liedekerke,House,villa,Private,625000,4,180,1,0,0,1,0,0,0,180,542,As new,4,0,Vlaams-Brabant,Brussel
289,20313883,Koekelberg,Apartment,apartment,Private,199900,2,70,1,0,0,1,2,0,0,72,0,As new,3,1,Brussel,Falnders
290,20313882,Merksem,Apartment,apartment,Private,215000,2,93,1,0,0,1,12,0,0,105,0,Not Known,2,0,Antwerpen,Falnders
291,20313881,Merksem,Apartment,apartment,Private,210000,2,93,1,0,0,1,12,0,0,105,0,Not Known,2,0,Antwerpen,Falnders
292,20313880,Harelbeke,Apartment,ground-floor,Private,349000,3,114,0,0,0,1,40,1,88,242,0,Good,3,1,West-Vlaanderen,Wallonia
293,20313878,Maldegem,House,house,Private,309000,4,147,1,0,0,1,0,0,0,147,752,Not Known,3,1,Oost-Vlaanderen,Brussel
294,20313877,Bazel,Apartment,apartment,Private,329000,3,89,0,0,0,1,22,0,0,111,0,Good,2,1,Oost-Vlaanderen,Brussel
295,20313875,Loenhout,House,house,Private,649000,3,315,0,0,0,1,0,0,0,315,347,Not Known,3,1,Antwerpen,Falnders
296,20313873,Mons,Apartment,apartment,Private,150000,2,80,1,0,0,1,0,0,0,80,0,Good,2,0,Henegouwen,Falnders
297,20313871,Neerwaasten,House,house,Private,145000,2,97,0,0,0,0,0,0,0,97,128,Not Known,3,0,Henegouwen,Falnders
298,20313868,Eupen,House,villa,Private,575000,5,392,0,0,0,1,40,0,0,432,3063,To be done up,4,1,Luik,Wallonia
299,20313864,Brussel,Apartment,apartment,Private,395000,2,95,1,0,0,1,8,0,0,103,0,Good,2,0,Brussel,Falnders
300,20313863,Charleroi,House,house,Private,289000,3,165,1,0,0,1,0,1,494,659,899,Good,3,1,Henegouwen,Falnders
301,20313861,Archennes,House,house,Private,250000,3,230,1,0,0,1,0,0,0,230,983,To renovate,4,0,Waals-Brabant,Wallonia
302,20313826,Brussel,Apartment,apartment,Private,239000,2,69,1,0,0,1,0,0,0,69,0,Good,0,0,Brussel,Falnders
303,20313728,Antwerpen,Apartment,apartment,Private,265000,1,65,0,0,0,1,12,0,0,77,0,Good,2,0,Antwerpen,Falnders
304,20313728,Antwerpen,Apartment,apartment,Private,265000,1,65,0,0,0,1,12,0,0,77,0,Good,2,0,Antwerpen,Falnders
305,20313728,Antwerpen,Apartment,apartment,Private,265000,1,65,0,0,0,1,12,0,0,77,0,Good,2,0,Antwerpen,Falnders
306,20313728,Antwerpen,Apartment,apartment,Private,265000,1,65,0,0,0,1,12,0,0,77,0,Good,2,0,Antwerpen,Falnders
307,20313728,Antwerpen,Apartment,apartment,Private,265000,1,65,0,0,0,1,12,0,0,77,0,Good,2,0,Antwerpen,Falnders
308,20313728,Antwerpen,Apartment,apartment,Private,265000,1,65,0,0,0,1,12,0,0,77,0,Good,2,0,Antwerpen,Falnders
309,20313728,Antwerpen,Apartment,apartment,Private,265000,1,65,0,0,0,1,12,0,0,77,0,Good,2,0,Antwerpen,Falnders
310,20313723,Gent,House,house,Private,450000,3,0,0,0,0,1,0,0,0,0,542,As new,3,0,Oost-Vlaanderen,Brussel
311,20313722,Ertvelde,Apartment,apartment,Private,169000,2,70,0,0,0,1,12,0,0,82,0,Good,0,0,Oost-Vlaanderen,Brussel
312,20313685,Edegem,Apartment,apartment,Private,239000,2,100,0,0,0,1,11,0,0,111,0,As new,0,0,Antwerpen,Falnders
313,20313671,Antwerpen,Apartment,apartment,Private,859000,4,232,1,0,0,1,25,0,0,257,0,Not Known,2,1,Antwerpen,Falnders
314,20313671,Antwerpen,Apartment,apartment,Private,859000,4,232,1,0,0,1,25,0,0,257,0,Not Known,2,1,Antwerpen,Falnders
315,20313671,Antwerpen,Apartment,apartment,Private,859000,4,232,1,0,0,1,25,0,0,257,0,Not Known,2,1,Antwerpen,Falnders
316,20313671,Antwerpen,Apartment,apartment,Private,859000,4,232,1,0,0,1,25,0,0,257,0,Not Known,2,1,Antwerpen,Falnders
317,20313671,Antwerpen,Apartment,apartment,Private,859000,4,232,1,0,0,1,25,0,0,257,0,Not Known,2,1,Antwerpen,Falnders
318,20313671,Antwerpen,Apartment,apartment,Private,859000,4,232,1,0,0,1,25,0,0,257,0,Not Known,2,1,Antwerpen,Falnders
319,20313671,Antwerpen,Apartment,apartment,Private,859000,4,232,1,0,0,1,25,0,0,257,0,Not Known,2,1,Antwerpen,Falnders
320,20313670,Dorinne,House,mixed-use-building,Private,285000,4,143,1,0,0,1,56,0,0,199,0,Good,3,1,Namen,Brussel
321,20313669,Antwerpen,Apartment,apartment,Private,349000,1,64,1,0,0,1,16,0,0,80,0,Good,0,0,Antwerpen,Falnders
322,20313669,Antwerpen,Apartment,apartment,Private,349000,1,64,1,0,0,1,16,0,0,80,0,Good,0,0,Antwerpen,Falnders
323,20313669,Antwerpen,Apartment,apartment,Private,349000,1,64,1,0,0,1,16,0,0,80,0,Good,0,0,Antwerpen,Falnders
324,20313669,Antwerpen,Apartment,apartment,Private,349000,1,64,1,0,0,1,16,0,0,80,0,Good,0,0,Antwerpen,Falnders
325,20313669,Antwerpen,Apartment,apartment,Private,349000,1,64,1,0,0,1,16,0,0,80,0,Good,0,0,Antwerpen,Falnders
326,20313669,Antwerpen,Apartment,apartment,Private,349000,1,64,1,0,0,1,16,0,0,80,0,Good,0,0,Antwerpen,Falnders
327,20313669,Antwerpen,Apartment,apartment,Private,349000,1,64,1,0,0,1,16,0,0,80,0,Good,0,0,Antwerpen,Falnders
328,20313668,Berg,House,house,Private,435000,3,215,0,0,0,1,0,0,0,215,1368,Good,4,0,Vlaams-Brabant,Brussel
329,20313668,Berg,House,house,Private,435000,3,215,0,0,0,1,0,0,0,215,1368,Good,4,0,Limburg,Falnders
330,20313666,Beveren-waas,House,house,Private,680000,3,135,1,0,0,1,0,1,400,535,672,As new,4,0,Oost-Vlaanderen,Brussel
331,20313665,Beveren-waas,Apartment,apartment,Private,295000,2,105,1,0,0,1,0,0,0,105,0,Just renovated,0,0,Oost-Vlaanderen,Brussel
332,20313664,Sint-agatha-berchem,Apartment,apartment,Private,325000,2,145,1,0,0,1,0,0,0,145,0,Good,2,1,Brussel,Falnders
333,20313663,Schaarbeek,Apartment,apartment,Private,220000,1,72,1,0,0,1,9,0,0,81,0,Good,2,0,Brussel,Falnders
334,20313660,Aarschot,House,mixed-use-building,Private,395000,4,0,0,0,0,0,0,0,0,0,1608,Not Known,3,0,Vlaams-Brabant,Brussel
335,20313659,Knokke,Apartment,apartment,Private,699000,3,101,1,0,0,1,0,0,0,101,0,As new,2,1,West-Vlaanderen,Wallonia
336,20313658,Brussel,Apartment,apartment,Private,375000,2,92,0,0,0,1,0,0,0,92,0,Good,2,1,Brussel,Falnders
337,20313655,Brugge,House,mansion,Private,788000,4,380,0,0,0,0,0,0,0,380,148,Good,0,0,West-Vlaanderen,Wallonia
338,20313653,Sterrebeek,Other,mixed-use-building-offices,Private,159000,0,70,0,0,0,0,0,0,0,70,0,Not Known,0,0,Vlaams-Brabant,Brussel
339,20313652,Aalst,House,house,Private,235000,4,0,1,0,0,0,0,0,0,0,136,Not Known,0,0,Limburg,Falnders
340,20313652,Aalst,House,house,Private,235000,4,0,1,0,0,0,0,0,0,0,136,Not Known,0,0,Oost-Vlaanderen,Brussel
341,20313646,Lodelinsart,House,house,Private,139900,3,107,1,0,0,1,35,0,0,142,120,Good,3,0,Henegouwen,Falnders
342,20313644,Hasselt,Apartment,apartment,Private,237000,1,90,0,0,0,0,0,0,0,90,0,Good,0,0,Limburg,Falnders
343,20313643,Oostende,Apartment,apartment,Private,159000,2,67,0,0,0,1,0,0,0,67,0,Good,0,0,West-Vlaanderen,Wallonia
344,20313639,Elsene,Apartment,apartment,Private,295000,2,83,1,0,0,1,3,0,0,86,0,To renovate,2,1,Brussel,Falnders
345,20313632,Glain,Apartment,apartment,Private,260000,2,90,1,0,0,1,0,0,0,90,0,As new,4,0,Luik,Wallonia
346,20313628,Turnhout,House,house,Private,235000,2,125,1,0,1,1,20,1,80,225,112,Good,2,0,Antwerpen,Falnders
347,20313626,Gent,Apartment,apartment,Private,365000,3,101,1,0,0,1,13,0,0,114,0,Good,0,0,Oost-Vlaanderen,Brussel
348,20313624,Herent,House,villa,Private,469000,3,145,0,0,0,0,0,0,0,145,554,Not Known,4,0,Vlaams-Brabant,Brussel
349,20313621,Gooik,House,house,Private,498500,3,365,1,0,0,1,0,0,0,365,678,Good,4,1,Vlaams-Brabant,Brussel
350,20313620,Gent,Apartment,apartment,Private,390000,2,96,1,0,0,1,16,0,0,112,0,Good,0,0,Oost-Vlaanderen,Brussel
351,20313617,Berneau,House,house,Private,165000,4,229,0,0,0,0,0,1,127,356,207,To renovate,2,0,Luik,Wallonia
352,20313616,Gent,Apartment,apartment,Private,310000,2,81,1,0,0,1,10,0,0,91,0,Good,0,0,Oost-Vlaanderen,Brussel
353,20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,0,0,0,1,10,0,0,96,0,Good,2,1,Antwerpen,Falnders
354,20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,0,0,0,1,10,0,0,96,0,Good,2,1,Antwerpen,Falnders
355,20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,0,0,0,1,10,0,0,96,0,Good,2,1,Antwerpen,Falnders
356,20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,0,0,0,1,10,0,0,96,0,Good,2,1,Antwerpen,Falnders
357,20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,0,0,0,1,10,0,0,96,0,Good,2,1,Antwerpen,Falnders
358,20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,0,0,0,1,10,0,0,96,0,Good,2,1,Antwerpen,Falnders
359,20313613,Antwerpen,Apartment,apartment,Private,325000,2,86,0,0,0,1,10,0,0,96,0,Good,2,1,Antwerpen,Falnders
360,20313612,Antwerpen,House,house,Private,435000,3,132,0,0,0,0,0,0,0,132,132,Good,2,0,Antwerpen,Falnders
361,20313612,Antwerpen,House,house,Private,435000,3,132,0,0,0,0,0,0,0,132,132,Good,2,0,Antwerpen,Falnders
362,20313612,Antwerpen,House,house,Private,435000,3,132,0,0,0,0,0,0,0,132,132,Good,2,0,Antwerpen,Falnders
363,20313612,Antwerpen,House,house,Private,435000,3,132,0,0,0,0,0,0,0,132,132,Good,2,0,Antwerpen,Falnders
364,20313612,Antwerpen,House,house,Private,435000,3,132,0,0,0,0,0,0,0,132,132,Good,2,0,Antwerpen,Falnders
365,20313612,Antwerpen,House,house,Private,435000,3,132,0,0,0,0,0,0,0,132,132,Good,2,0,Antwerpen,Falnders
366,20313612,Antwerpen,House,house,Private,435000,3,132,0,0,0,0,0,0,0,132,132,Good,2,0,Antwerpen,Falnders
367,20313610,Leers-Et-Fosteau,House,house,Private,260000,3,120,0,0,1,0,0,0,0,120,386,As new,4,0,Henegouwen,Falnders
368,20313605,Antwerpen,House,mansion,Private,849000,5,375,1,0,0,0,0,1,70,445,176,Good,2,1,Antwerpen,Falnders
369,20313605,Antwerpen,House,mansion,Private,849000,5,375,1,0,0,0,0,1,70,445,176,Good,2,1,Antwerpen,Falnders
370,20313605,Antwerpen,House,mansion,Private,849000,5,375,1,0,0,0,0,1,70,445,176,Good,2,1,Antwerpen,Falnders
371,20313605,Antwerpen,House,mansion,Private,849000,5,375,1,0,0,0,0,1,70,445,176,Good,2,1,Antwerpen,Falnders
372,20313605,Antwerpen,House,mansion,Private,849000,5,375,1,0,0,0,0,1,70,445,176,Good,2,1,Antwerpen,Falnders
373,20313605,Antwerpen,House,mansion,Private,849000,5,375,1,0,0,0,0,1,70,445,176,Good,2,1,Antwerpen,Falnders
374,20313605,Antwerpen,House,mansion,Private,849000,5,375,1,0,0,0,0,1,70,445,176,Good,2,1,Antwerpen,Falnders
375,20313604,Hoboken,House,house,Private,409000,3,190,1,0,0,1,18,1,40,248,134,Good,2,1,Antwerpen,Falnders
376,20313602,S Herenelderen,Apartment,apartment,Private,225000,2,150,1,0,0,1,26,1,48,224,0,Good,0,0,Limburg,Falnders
377,20313601,Limal,Apartment,apartment-block,Private,180000,0,78,1,1,1,1,6,1,6,90,100,Just renovated,2,1,Waals-Brabant,Wallonia
378,20313600,Bassenge,House,exceptional-property,Private,149000,3,152,0,0,0,1,0,1,75,227,170,To renovate,2,0,Luik,Wallonia
379,20313597,Aalst,House,house,Private,255000,3,173,1,0,0,1,0,0,0,173,614,To renovate,0,0,Limburg,Falnders
380,20313597,Aalst,House,house,Private,255000,3,173,1,0,0,1,0,0,0,173,614,To renovate,0,0,Oost-Vlaanderen,Brussel
381,20313590,Gent,Apartment,apartment,Private,355000,2,91,1,0,0,1,14,0,0,105,0,Good,0,0,Oost-Vlaanderen,Brussel
382,20313585,De Klinge,Apartment,apartment,Private,519000,6,273,0,0,0,0,0,0,0,273,0,Good,0,0,Oost-Vlaanderen,Brussel
383,20313584,Merksem,Apartment,apartment,Private,225000,2,93,1,0,0,1,12,0,0,105,0,Not Known,2,0,Antwerpen,Falnders
384,20313566,Wondelgem,House,house,Private,340000,2,117,1,0,0,0,0,1,206,323,320,To renovate,3,1,Oost-Vlaanderen,Brussel
385,20313554,Gent,Apartment,apartment,Private,380000,2,99,1,0,0,1,10,0,0,109,0,Good,0,0,Oost-Vlaanderen,Brussel
386,20313521,Gent,Apartment,apartment,Private,355000,3,101,1,0,0,1,13,0,0,114,0,Good,0,0,Oost-Vlaanderen,Brussel
387,20313510,Blankenberge,Apartment,apartment,Private,469000,3,140,0,0,0,0,0,0,0,140,0,Just renovated,0,0,West-Vlaanderen,Wallonia
388,20313497,Gent,Apartment,apartment,Private,370000,2,100,1,0,0,1,10,0,0,110,0,Good,0,0,Oost-Vlaanderen,Brussel
389,20313496,Affligem,House,house,Private,419000,3,163,1,0,0,1,10,0,0,173,721,Not Known,0,0,Vlaams-Brabant,Brussel
390,20313479,Brugge,House,house,Private,367000,1,113,0,0,0,0,0,0,0,113,48,As new,4,0,West-Vlaanderen,Wallonia
391,20313468,De Pinte,House,house,Private,439000,3,150,0,0,0,1,0,0,0,150,317,Not Known,3,1,Oost-Vlaanderen,Brussel
392,20313462,Ave-Et-Auffe,Apartment,apartment,Private,145000,2,131,0,0,0,0,0,0,0,131,0,Not Known,2,0,Namen,Brussel
393,20313422,Elsene,Apartment,apartment,Private,399000,2,112,1,0,0,0,0,0,0,112,0,As new,2,1,Brussel,Falnders
394,20313383,Mons,House,villa,Private,400000,4,280,1,0,0,1,27,0,0,307,660,Good,4,0,Henegouwen,Falnders
395,20313375,Sint-Joost-ten-Node,Apartment,apartment,Private,230000,1,60,0,0,0,0,0,0,0,60,0,Not Known,2,0,Brussel,Falnders
396,20313371,Bunsbeek,House,house,Private,193000,3,0,0,0,0,1,0,0,0,0,246,Good,3,0,Vlaams-Brabant,Brussel
397,20313370,Bost,House,house,Private,249000,3,134,0,0,0,1,0,0,0,134,1017,Good,4,0,Vlaams-Brabant,Brussel
